,delta,theta,alpha,beta,abr,tbr,dbr,tar,dar,dtabr
26,50.08263502874891,67.36617973679107,58.159151673131404,125.25077742605133,0.4643416421703957,0.5378503919990787,0.39985887559315103,1.1583074683655188,0.8611307694139955,1.5616158363566224
27,54.26245593717078,76.5272717908334,59.483401960297456,128.92116548106503,0.46139361010534713,0.5935974244824302,0.42089641165352665,1.2865315242378366,0.9122285234020168,1.440515021433308
28,65.74414628334407,72.89166128683429,64.98643972465588,129.9441530811919,0.5001105335155092,0.560946064585838,0.5059415504618027,1.1216441706250169,1.0116594563711836,1.4060623746658856
29,66.9599989862582,71.03519103534926,65.5914591406877,130.98182036463055,0.5007676558326378,0.5423286287944363,0.5112159748570697,1.0829945234635694,1.0208646043783705,1.4244937049946347
30,83.24828051021947,82.48824155860123,69.3067300692626,135.77010657327574,0.5104712062066288,0.6075581999641575,0.6131561844601632,1.1901909306089828,1.201157238655239,1.2373665990009246
31,84.18600890811341,83.19058503480086,69.77351627863808,142.238044003978,0.49054046522663597,0.5848687361903983,0.5918670317609188,1.1922945763917385,1.206561076439369,1.2666738836549936
32,83.94999891574712,83.06846535139847,71.63813784446909,143.63685723872976,0.4987448153742591,0.5783227713854503,0.5844600092873037,1.1595564576475361,1.1718618244657315,1.2889293170536347
33,82.97772955225483,81.68599440797112,71.83878271748517,144.2792269661435,0.4979149405502625,0.5661660110442616,0.5751190333985248,1.1370737548436938,1.155054782575798,1.312481003623065
34,82.59170759242294,83.57593652896752,71.50758966756665,145.67062422083984,0.4908854482504282,0.5737322605432416,0.5669757237204676,1.168770153175428,1.1550061745387519,1.3069825659305327
35,85.03106609440347,89.05913061460336,72.2817894554746,146.67953563629516,0.4927871440410315,0.6071680703669075,0.5797064036611453,1.2321102076403845,1.1763829691402756,1.2577464396675098
36,84.7277650844024,86.5657108369747,71.52626893020226,146.482144039097,0.4882934326187324,0.5909642530482745,0.5784170189493406,1.210264594137413,1.184568499820431,1.2727187173746424
37,82.21911512893256,72.33100145873522,61.96015078713583,139.302683356126,0.4447879200484264,0.5192362395046023,0.5902191770329374,1.167379364637579,1.3269676410471696,1.3022496429441157
38,82.43496352035359,72.14930931328334,61.61531275196756,142.67881915028642,0.4318462482302081,0.5056763838035907,0.5777659502040259,1.1709639388461823,1.3378973478913518,1.321571257912599
39,83.50367660684124,75.26134202183124,63.4366594691973,141.8761166480648,0.44712712025066964,0.5304722443772767,0.5885675375086483,1.1864014065616997,1.3163315550590713,1.2931864833364701
40,83.25745415761536,73.54526169906072,64.08211786943006,140.91416449799164,0.4547599462248764,0.5219153231406266,0.5908380783026391,1.1476721454323997,1.2992306890863974,1.3073516057897652
41,83.78011766460816,71.73051508206056,66.71422260178775,139.0132554866495,0.47991266996977006,0.5159976638986732,0.6026771862245481,1.0751907507071572,1.2558059495751823,1.322915831894101
42,68.41110354351571,69.39419587230665,63.99153926514388,136.5544577951309,0.46861552744875395,0.5081796449034052,0.5009803755081442,1.0844276707390534,1.0690648221487487,1.4552850863531357
43,64.54760165656428,68.7642453128708,63.345575485973015,130.9078613299755,0.483894357775044,0.5252873632969898,0.493076588378914,1.0855414097247829,1.0189756926410345,1.457135590211167
44,65.03071428065448,68.25550487002181,61.39016821973525,125.60451882201093,0.48875764021459106,0.5434159973714315,0.5177418367631094,1.111831207657117,1.0593017769211601,1.402955896215752
45,45.07770216513915,51.381945654718855,55.853810607899064,124.45968596829407,0.4487702999839462,0.4128400715056306,0.36218717582673826,0.9199362603104508,0.8070658326535752,1.8693153111333696
46,45.26585253734423,49.42852867501558,55.395391748504636,119.08688173702159,0.4651678752562666,0.41506275043936514,0.3801077992562134,0.8922859305593749,0.8171411214646055,1.842583173908023
